id,first_last,province,district,gender,year_of_birth,year_of_death,place_of_birth,career,religion,type,mmd,year,candidate_votes,total_valid_votes,candidate_percent,margin,exit_year,party,minister_after_election,pre_relative,post_relative,familytie1name,familytie1link,familytie2name,familytie2link,familytie3link,familytie3name,familytie4link,familytie4name,familytie5link,familytie5name,familytie6link,familytie6name,familytie7link,familytie7name,familytie8link,familytie8name,familytie9link,familytie9name,familytie10link,familytie10name,familytie11link,familytie11name,familytie12link,familytie12name,familytie13link,familytie13name
3817,noden_william,Ontario,rainyriver,m,1898,1973,ontario,business,NA,election,NA,1955,4977,8284,60.07967166,35.47,1967,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3817,noden_william,Ontario,rainyriver,m,1898,1973,ontario,business,NA,election,NA,1959,4896,9313,52.571674,24.51,1967,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3817,noden_william,Ontario,rainyriver,m,1898,1973,ontario,business,NA,election,NA,1963,4568,8450,54.0591716,23.14,1967,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3818,norman_robert,Ontario,princeedward,m,NA,NA,NA,NA,NA,election,NA,1908,2221,4310,51.53132251,3.06,1914,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3818,norman_robert,Ontario,princeedward,m,NA,NA,NA,NA,NA,election,NA,1911,2286,3985,57.3651192,14.73,1914,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3819,north_peter,Ontario,elgin,m,1960,NA,ontario,business,NA,election,NA,1990,14189,34047,41.67474374,13.12,1999,CCF/NDP,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3819,north_peter,Ontario,elgin,m,1960,NA,ontario,business,NA,election,NA,1995,12436,32907,37.79135138,5.4,1999,Independent,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3820,norton_keith,Ontario,kingstonandtheislands,m,1941,2010,ontario,law,NA,election,NA,1975,9442,24966,37.81943443,0.81,1985,Progressice Conservative,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3820,norton_keith,Ontario,kingstonandtheislands,m,1941,2010,ontario,law,NA,election,NA,1977,12246,23404,52.32438899,24.59,1985,Progressice Conservative,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3820,norton_keith,Ontario,kingstonandtheislands,m,1941,2010,ontario,law,NA,election,NA,1981,12488,24850,50.25352113,16.19,1985,Progressice Conservative,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3821,nuttall_wilmerjohn,Ontario,frontenacaddington,m,1920,2003,ontario,NA,NA,election,NA,1971,7539,19816,38.04501413,8.61,1975,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3822,oakley_george,Ontario,riverdale,m,1877,1934,ontario,business,NA,election,NA,1923,11074,14008,79.05482581,66.45,1934,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3822,oakley_george,Ontario,riverdale,m,1877,1934,ontario,business,NA,election,NA,1926,8832,12778,69.11879793,38.24,1934,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3822,oakley_george,Ontario,riverdale,m,1877,1934,ontario,business,NA,election,NA,1929,5604,7708,72.70368448,45.41,1934,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3823,oconnor_hamilton,Ontario,brucesouth,m,1844,1900,canadawest,law,NA,byelection,NA,1879,NA,NA,NA,NA,1894,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3823,oconnor_hamilton,Ontario,brucesouth,m,1844,1900,canadawest,law,NA,election,NA,1883,0,0,NA,100,1894,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3823,oconnor_hamilton,Ontario,brucesouth,m,1844,1900,canadawest,law,NA,election,NA,1886,2024,3248,62.31527094,24.63,1894,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3823,oconnor_hamilton,Ontario,brucesouth,m,1844,1900,canadawest,law,NA,election,NA,1890,2179,3383,64.41028673,28.82,1894,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3824,oconnor_lawrence,Ontario,durhamyork,m,1956,NA,ontario,worker,NA,election,NA,1990,12297,36284,33.89097123,3.39,1995,CCF/NDP,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3825,oconnor_terry,Ontario,oakville,m,1940,NA,ontario,law,NA,election,NA,1985,14265,34241,41.66058234,2.01,1987,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3826,odonoghue_daniel,Ontario,ottawa,m,1844,1907,ireland,agriculture,NA,byelection,NA,1871,NA,NA,NA,NA,1879,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3826,odonoghue_daniel,Ontario,ottawa,m,1844,1907,ireland,agriculture,NA,election,NA,1875,852,2410,35.3526971,2.16,1879,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3827,offer_steve,Ontario,mississauganorth,m,1949,NA,ontario,law,NA,election,NA,1985,21369,51257,41.68991552,2.78,1995,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3827,offer_steve,Ontario,mississauganorth,m,1949,NA,ontario,law,NA,election,NA,1987,14604,26066,56.02700836,32.42,1995,Liberal,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3827,offer_steve,Ontario,mississauganorth,m,1949,NA,ontario,law,NA,election,NA,1990,12658,33442,37.85060702,4.31,1995,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3828,oke_leslie,Ontario,lambtoneast,m,1877,1955,ontario,agriculture,NA,election,NA,1919,4575,8618,53.08656301,28.01,1929,United Farmers,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3828,oke_leslie,Ontario,lambtoneast,m,1877,1955,ontario,agriculture,NA,election,NA,1923,3224,7281,44.27963192,6.29,1929,United Farmers,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3828,oke_leslie,Ontario,lambtoneast,m,1877,1955,ontario,agriculture,NA,election,NA,1926,6075,10496,57.87919207,15.76,1929,United Farmers,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3829,okeefe_george,Ontario,ottawa,m,1849,1918,unitedstates,business,NA,election,1,1894,3381,11275,29.98669623,6.78,1898,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3830,olde_neil,Ontario,middlesexsouth,m,1904,1969,ontario,business,NA,election,NA,1963,12532,20638,60.72293827,28.63,1969,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3830,olde_neil,Ontario,middlesexsouth,m,1904,1969,ontario,business,NA,election,NA,1967,8423,18942,44.4673213,13.5,1969,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3831,oliver_adam,Ontario,oxfordsouth,m,1823,1882,newbrunswick,business,NA,election,NA,1867,1399,2566,54.52065472,9.04,1876,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3831,oliver_adam,Ontario,oxfordsouth,m,1823,1882,newbrunswick,business,NA,election,NA,1871,1430,2475,57.77777778,15.56,1876,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3831,oliver_adam,Ontario,oxfordsouth,m,1823,1882,newbrunswick,business,NA,election,NA,1875,1305,2948,44.26729986,1.46,1876,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3832,oliver_farquhar,Ontario,greysouth,m,1904,1989,ontario,agriculture,NA,election,NA,1926,7100,13040,54.44785276,8.9,1967,United Farmers,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3832,oliver_farquhar,Ontario,greysouth,m,1904,1989,ontario,agriculture,NA,election,NA,1929,6607,12450,53.06827309,6.14,1967,United Farmers,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3832,oliver_farquhar,Ontario,greysouth,m,1904,1989,ontario,agriculture,NA,election,NA,1934,8301,13913,59.66362395,19.33,1967,United Farmers,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3832,oliver_farquhar,Ontario,greysouth,m,1904,1989,ontario,agriculture,NA,election,NA,1937,7296,13278,54.94803434,9.9,1967,United Farmers,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3832,oliver_farquhar,Ontario,greysouth,m,1904,1989,ontario,agriculture,NA,election,NA,1943,5617,11132,50.4581387,20.36,1967,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3832,oliver_farquhar,Ontario,greysouth,m,1904,1989,ontario,agriculture,NA,election,NA,1945,6584,12503,52.65936175,12.33,1967,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3832,oliver_farquhar,Ontario,greysouth,m,1904,1989,ontario,agriculture,NA,election,NA,1949,7822,12765,61.2769291,30.49,1967,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3832,oliver_farquhar,Ontario,greysouth,m,1904,1989,ontario,agriculture,NA,election,NA,1951,6256,12653,49.44281988,7.42,1967,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3832,oliver_farquhar,Ontario,greysouth,m,1904,1989,ontario,agriculture,NA,election,NA,1955,6800,13183,51.58158234,12.3,1967,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3832,oliver_farquhar,Ontario,greysouth,m,1904,1989,ontario,agriculture,NA,election,NA,1959,6106,11647,52.4255173,4.85,1967,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3832,oliver_farquhar,Ontario,greysouth,m,1904,1989,ontario,agriculture,NA,election,NA,1963,5459,10485,52.06485455,8.44,1967,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3833,oneil_hugh,Ontario,quinte,m,1936,2015,ontario,education,NA,election,NA,1975,12440,28884,43.06882703,2.28,1995,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3833,oneil_hugh,Ontario,quinte,m,1936,2015,ontario,education,NA,election,NA,1977,17264,30644,56.33729278,23.68,1995,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3833,oneil_hugh,Ontario,quinte,m,1936,2015,ontario,education,NA,election,NA,1981,14861,26173,56.77988767,20.42,1995,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3833,oneil_hugh,Ontario,quinte,m,1936,2015,ontario,education,NA,election,NA,1985,18988,30092,63.0998272,32.24,1995,Liberal,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3833,oneil_hugh,Ontario,quinte,m,1936,2015,ontario,education,NA,election,NA,1987,17151,27627,62.08057335,38.4,1995,Liberal,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3833,oneil_hugh,Ontario,quinte,m,1936,2015,ontario,education,NA,election,NA,1990,11114,29691,37.43221852,13.82,1995,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3834,oneill_john,Ontario,torontosoutheasta,m,1858,1922,NA,publicservice,catholic,election,NA,1919,10630,20667,51.43465428,2.87,1922,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3835,oneill_yvonne,Ontario,ottawarideau,f,1936,2010,ontario,education,catholic,election,NA,1987,14179,28247,50.19648104,21.63,1995,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3835,oneill_yvonne,Ontario,ottawarideau,f,1936,2010,ontario,education,catholic,election,NA,1990,13454,29695,45.30729079,15.52,1995,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3836,oosterhoff_sam,Ontario,niagarawestglanbrook,m,1997,NA,ontario,politicalstaff,protestant,byelection,NA,2014,17652,32718,53.95195305,29.01,NA,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3836,oosterhoff_sam,Ontario,niagarawest,m,1997,NA,ontario,politicalstaff,protestant,election,NA,2018,24394,46190,52.81229703,23,NA,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3837,orazietti_david,Ontario,saultstemarie,m,1968,NA,ontario,education,NA,election,NA,2003,20050,35150,57.04125178,24.67,2016,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3837,orazietti_david,Ontario,saultstemarie,m,1968,NA,ontario,education,NA,election,NA,2007,19316,32122,60.13324201,33.75,2016,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3837,orazietti_david,Ontario,saultstemarie,m,1968,NA,ontario,education,NA,election,NA,2011,16109,29314,54.95326465,24.12,2016,Liberal,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3837,orazietti_david,Ontario,saultstemarie,m,1968,NA,ontario,education,NA,election,NA,2014,17490,29884,58.5263017,33.06,2016,Liberal,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3838,ostrom_gilbert,Ontario,hastingswest,m,1837,1917,uppercanada,law,NA,election,NA,1886,1681,3243,51.83472094,3.67,1890,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3839,osullivan_john,Ontario,peterborougheast,m,1841,1885,uppercanada,medicine,catholic,election,NA,1875,759,1456,52.12912088,4.26,1879,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3840,otoole_john,Ontario,durhameast,m,1944,NA,ontario,business,NA,election,NA,1995,24303,39334,61.78624091,40.13,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3840,otoole_john,Ontario,durham,m,1944,NA,ontario,business,NA,election,NA,1999,26103,45741,57.06696399,24.94,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3840,otoole_john,Ontario,durham,m,1944,NA,ontario,business,NA,election,NA,2003,23814,50568,47.09302326,10.33,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3840,otoole_john,Ontario,durham,m,1944,NA,ontario,business,NA,election,NA,2007,21515,45819,46.95650276,14.81,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3840,otoole_john,Ontario,durham,m,1944,NA,ontario,business,NA,election,NA,2011,22393,45631,49.07409437,19.72,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3841,ouellette_jerry,Ontario,oshawa,m,1959,NA,ontario,business,NA,election,NA,1995,16793,30909,54.33045391,26.99,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3841,ouellette_jerry,Ontario,oshawa,m,1959,NA,ontario,business,NA,election,NA,1999,18915,40460,46.74987642,17.73,2014,Progressice Conservative,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3841,ouellette_jerry,Ontario,oshawa,m,1959,NA,ontario,business,NA,election,NA,2003,14566,39033,37.31714191,2.61,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3841,ouellette_jerry,Ontario,oshawa,m,1959,NA,ontario,business,NA,election,NA,2007,15977,40948,39.01777865,6.09,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3841,ouellette_jerry,Ontario,oshawa,m,1959,NA,ontario,business,NA,election,NA,2011,16719,39573,42.24850277,6.07,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3842,overall_cyril,Ontario,niagarafalls,m,1905,1970,england,education,NA,election,NA,1943,7519,16432,45.75827653,14.98,1945,CCF/NDP,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3843,owen_bruce,Ontario,simcoecentre,m,1931,NA,ontario,law,NA,election,NA,1987,15474,35721,43.31905602,6.98,1990,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3844,owens_edward,Ontario,torontosouth,m,1860,1928,ireland,law,NA,election,1,1911,2594,6720,38.60119048,27.14,1919,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3844,owens_edward,Ontario,torontosoutheast,m,1860,1928,ireland,law,NA,election,1,1914,0,0,36.02515723,100,1919,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3844,owens_edward,Ontario,torontonorthwesta,m,1860,1928,ireland,law,NA,election,NA,1923,7216,18834,38.31368801,NA,1926,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3845,owens_steve,Ontario,scarboroughcentre,m,1956,2016,ontario,medicalcare,NA,election,NA,1990,12324,27262,45.20578094,11.25,1995,CCF/NDP,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3846,pacaud_gaspard,Ontario,essexnorth,m,1859,1928,canadaeast,journalism,NA,election,NA,1886,1729,3379,51.16898491,2.34,1890,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3847,palladini_al,Ontario,yorkcentre,m,1943,2001,italy,business,NA,election,NA,1995,37897,77428,48.94482616,11.3,2001,Progressice Conservative,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3847,palladini_al,Ontario,vaughankingaurora,m,1943,2001,italy,business,NA,election,NA,1999,28836,52713,54.70377326,14.54,2001,Progressice Conservative,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3848,pang_billy,Ontario,markhamunionville,m,NA,NA,hongkong,publicservice,NA,election,NA,2018,29305,46940,62.43076268,44.42,NA,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3849,pardee_frederick,Ontario,lambtonwest,m,1866,1927,canadawest,law,NA,election,NA,1898,3600,6700,53.73134328,7.46,1902,Liberal,NA,1,0,pardee_timothyblair,son,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3850,pardee_timothy,Ontario,lambton,m,1830,1889,uppercanada,law,NA,election,NA,1867,2107,3202,65.80262336,31.61,1890,Liberal,NA,0,1,pardee_frederickforsyth,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3850,pardee_timothy,Ontario,lambton,m,1830,1889,uppercanada,law,NA,election,NA,1871,0,0,NA,100,1890,Liberal,1,0,1,pardee_frederickforsyth,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3850,pardee_timothy,Ontario,lambtonwest,m,1830,1889,uppercanada,law,NA,election,NA,1875,1372,2126,64.53433678,29.07,1890,Liberal,1,0,1,pardee_frederickforsyth,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
